Date,State,Population,new_hospitalized_patients,cumulative_hospitalized_patients,current_hospitalized_patients,current_intensive_care_patients
12/22/2021,Wisconsin,5771337,232,83090,1756,448
12/23/2021,Wisconsin,5771337,243,83333,1725,442
12/24/2021,Wisconsin,5771337,245,83578,1691,442
12/25/2021,Wisconsin,5771337,264,83842,1646,423
12/26/2021,Wisconsin,5771337,201,84043,1670,441
12/27/2021,Wisconsin,5771337,267,84310,1746,462
12/28/2021,Wisconsin,5771337,304,84614,1818,456
12/29/2021,Wisconsin,5771337,277,84891,1849,464
12/30/2021,Wisconsin,5771337,285,85176,1852,453
12/31/2021,Wisconsin,5771337,313,85489,1800,437
1/1/2022,Wisconsin,5771337,292,85781,1870,461
1/2/2022,Wisconsin,5771337,303,86084,1933,462
1/3/2022,Wisconsin,5771337,295,86379,2064,520
1/4/2022,Wisconsin,5771337,364,86743,2125,512
1/5/2022,Wisconsin,5771337,374,87117,2166,505
1/6/2022,Wisconsin,5771337,387,87504,2251,519
1/7/2022,Wisconsin,5771337,377,87881,2299,521
1/8/2022,Wisconsin,5771337,391,88272,2306,511
1/9/2022,Wisconsin,5771337,368,88640,2384,529
1/10/2022,Wisconsin,5771337,335,88975,2437,522
1/11/2022,Wisconsin,5771337,407,89382,2429,531
1/12/2022,Wisconsin,5771337,443,89825,2486,536
1/13/2022,Wisconsin,5771337,380,90205,2417,524
1/14/2022,Wisconsin,5771337,387,90592,2462,525
1/15/2022,Wisconsin,5771337,398,90990,2404,521
1/16/2022,Wisconsin,5771337,327,91317,2424,516
1/17/2022,Wisconsin,5771337,331,91648,2416,483
1/18/2022,Wisconsin,5771337,412,92060,2380,501
1/19/2022,Wisconsin,5771337,356,92416,2350,490
1/20/2022,Wisconsin,5771337,341,92757,2295,481
1/21/2022,Wisconsin,5771337,310,93067,2209,455
1/22/2022,Wisconsin,5771337,298,93365,2122,451
1/23/2022,Wisconsin,5771337,277,93642,2107,436
1/24/2022,Wisconsin,5771337,251,93893,2066,429
1/25/2022,Wisconsin,5771337,321,94214,2025,426
1/26/2022,Wisconsin,5771337,271,94485,2017,397
1/27/2022,Wisconsin,5771337,295,94780,1972,387
1/28/2022,Wisconsin,5771337,291,95071,1889,388
1/29/2022,Wisconsin,5771337,274,95345,1792,374
1/30/2022,Wisconsin,5771337,190,95535,1762,334
1/31/2022,Wisconsin,5771337,206,95741,1730,341
2/1/2022,Wisconsin,5771337,251,95992,1640,336
2/2/2022,Wisconsin,5771337,227,96219,1590,322
2/3/2022,Wisconsin,5771337,211,96430,1519,299
2/4/2022,Wisconsin,5771337,219,96649,1477,301
2/5/2022,Wisconsin,5771337,245,96894,1349,290
2/6/2022,Wisconsin,5771337,167,97061,1319,272
2/7/2022,Wisconsin,5771337,138,97199,1343,257
2/8/2022,Wisconsin,5771337,185,97384,1300,237
2/9/2022,Wisconsin,5771337,185,97569,1300,237
7/1/2021,West Virginia,1844128,7,12286,73,25
7/2/2021,West Virginia,1844128,7,12293,71,25
7/3/2021,West Virginia,1844128,4,12297,64,19
7/4/2021,West Virginia,1844128,2,12299,58,18
7/5/2021,West Virginia,1844128,9,12308,61,20
7/6/2021,West Virginia,1844128,10,12318,64,22
7/7/2021,West Virginia,1844128,15,12333,80,24
7/8/2021,West Virginia,1844128,7,12340,82,25
7/9/2021,West Virginia,1844128,9,12349,87,35
7/10/2021,West Virginia,1844128,11,12360,90,38
7/11/2021,West Virginia,1844128,5,12365,85,37
7/12/2021,West Virginia,1844128,7,12372,85,43
7/13/2021,West Virginia,1844128,9,12381,89,39
7/14/2021,West Virginia,1844128,9,12390,85,34
7/15/2021,West Virginia,1844128,12,12402,85,35
7/16/2021,West Virginia,1844128,8,12410,77,33
7/17/2021,West Virginia,1844128,9,12419,75,30
7/18/2021,West Virginia,1844128,10,12429,82,32
7/19/2021,West Virginia,1844128,10,12439,88,36
7/20/2021,West Virginia,1844128,14,12453,92,40
7/21/2021,West Virginia,1844128,14,12467,98,40
7/22/2021,West Virginia,1844128,5,12472,99,37
7/23/2021,West Virginia,1844128,12,12484,104,41
7/24/2021,West Virginia,1844128,16,12500,110,44
7/25/2021,West Virginia,1844128,16,12516,114,45
7/26/2021,West Virginia,1844128,21,12537,123,49
7/27/2021,West Virginia,1844128,22,12559,136,54
7/28/2021,West Virginia,1844128,24,12583,142,55
7/29/2021,West Virginia,1844128,23,12606,157,59
7/30/2021,West Virginia,1844128,21,12627,164,67
7/31/2021,West Virginia,1844128,20,12647,167,68
8/1/2021,West Virginia,1844128,22,12669,170,67
8/2/2021,West Virginia,1844128,33,12702,188,63
8/3/2021,West Virginia,1844128,22,12724,197,70
8/4/2021,West Virginia,1844128,41,12765,216,68
8/5/2021,West Virginia,1844128,38,12803,224,69
8/6/2021,West Virginia,1844128,36,12839,231,72
8/7/2021,West Virginia,1844128,43,12882,252,76
8/8/2021,West Virginia,1844128,43,12925,270,85
8/9/2021,West Virginia,1844128,31,12956,283,101
8/10/2021,West Virginia,1844128,39,12995,288,112
8/11/2021,West Virginia,1844128,46,13041,303,105
8/12/2021,West Virginia,1844128,46,13087,327,109
8/13/2021,West Virginia,1844128,44,13131,336,111
8/14/2021,West Virginia,1844128,53,13184,349,116
8/15/2021,West Virginia,1844128,62,13246,362,119
8/16/2021,West Virginia,1844128,57,13303,385,129
8/17/2021,West Virginia,1844128,70,13373,428,136
8/18/2021,West Virginia,1844128,66,13439,448,134
8/19/2021,West Virginia,1844128,57,13496,451,134
8/20/2021,West Virginia,1844128,61,13557,474,146
8/21/2021,West Virginia,1844128,63,13620,496,161
8/22/2021,West Virginia,1844128,62,13682,502,173
8/23/2021,West Virginia,1844128,67,13749,519,169
8/24/2021,West Virginia,1844128,75,13824,546,174
8/25/2021,West Virginia,1844128,64,13888,553,184
8/26/2021,West Virginia,1844128,81,13969,586,184
8/27/2021,West Virginia,1844128,108,14077,602,187
8/28/2021,West Virginia,1844128,101,14178,638,200
8/29/2021,West Virginia,1844128,84,14262,643,198
8/30/2021,West Virginia,1844128,85,14347,669,213
8/31/2021,West Virginia,1844128,92,14439,681,210
9/1/2021,West Virginia,1844128,98,14537,709,210
9/2/2021,West Virginia,1844128,111,14648,749,212
9/3/2021,West Virginia,1844128,93,14741,752,222
9/4/2021,West Virginia,1844128,103,14844,758,232
9/5/2021,West Virginia,1844128,86,14930,776,244
9/6/2021,West Virginia,1844128,79,15009,785,250
9/7/2021,West Virginia,1844128,97,15106,814,254
9/8/2021,West Virginia,1844128,104,15210,864,255
9/9/2021,West Virginia,1844128,94,15304,852,257
9/10/2021,West Virginia,1844128,90,15394,853,256
9/11/2021,West Virginia,1844128,101,15495,845,255
9/12/2021,West Virginia,1844128,99,15594,878,264
9/13/2021,West Virginia,1844128,93,15687,896,270
9/14/2021,West Virginia,1844128,109,15796,920,271
9/15/2021,West Virginia,1844128,123,15919,942,280
9/16/2021,West Virginia,1844128,103,16022,949,291
9/17/2021,West Virginia,1844128,107,16129,969,286
9/18/2021,West Virginia,1844128,121,16250,986,299
9/19/2021,West Virginia,1844128,103,16353,1006,293
9/20/2021,West Virginia,1844128,74,16427,994,300
9/21/2021,West Virginia,1844128,109,16536,1019,290
9/22/2021,West Virginia,1844128,158,16694,1048,292
9/23/2021,West Virginia,1844128,112,16806,1065,301
9/24/2021,West Virginia,1844128,110,16916,1074,302
9/25/2021,West Virginia,1844128,92,17008,1044,300
9/26/2021,West Virginia,1844128,91,17099,1043,300
9/27/2021,West Virginia,1844128,76,17175,1050,305
9/28/2021,West Virginia,1844128,110,17285,1074,311
9/29/2021,West Virginia,1844128,93,17378,1064,307
9/30/2021,West Virginia,1844128,120,17498,1062,291
10/1/2021,West Virginia,1844128,110,17608,1038,275
10/2/2021,West Virginia,1844128,91,17699,1019,277
10/3/2021,West Virginia,1844128,82,17781,995,280
10/4/2021,West Virginia,1844128,68,17849,1008,281
10/5/2021,West Virginia,1844128,90,17939,986,268
10/6/2021,West Virginia,1844128,95,18034,964,256
10/7/2021,West Virginia,1844128,93,18127,940,248
10/8/2021,West Virginia,1844128,102,18229,907,232
10/9/2021,West Virginia,1844128,95,18324,910,239
10/10/2021,West Virginia,1844128,69,18393,883,244
10/11/2021,West Virginia,1844128,72,18465,881,239
10/12/2021,West Virginia,1844128,79,18544,909,237
10/13/2021,West Virginia,1844128,89,18633,889,237
10/14/2021,West Virginia,1844128,97,18730,874,228
10/15/2021,West Virginia,1844128,72,18802,836,221
10/16/2021,West Virginia,1844128,75,18877,826,220
10/17/2021,West Virginia,1844128,49,18926,791,212
10/18/2021,West Virginia,1844128,56,18982,798,214
10/19/2021,West Virginia,1844128,81,19063,776,203
10/20/2021,West Virginia,1844128,71,19134,755,207
10/21/2021,West Virginia,1844128,77,19211,748,197
10/22/2021,West Virginia,1844128,55,19266,740,196
10/23/2021,West Virginia,1844128,66,19332,716,193
10/24/2021,West Virginia,1844128,62,19394,698,185
10/25/2021,West Virginia,1844128,51,19445,690,183
10/26/2021,West Virginia,1844128,62,19507,674,194
10/27/2021,West Virginia,1844128,61,19568,645,186
10/28/2021,West Virginia,1844128,68,19636,649,183
10/29/2021,West Virginia,1844128,72,19708,637,176
10/30/2021,West Virginia,1844128,57,19765,625,191
10/31/2021,West Virginia,1844128,41,19806,601,168
11/1/2021,West Virginia,1844128,47,19853,620,178
11/2/2021,West Virginia,1844128,60,19913,611,179
11/3/2021,West Virginia,1844128,60,19973,590,171
11/4/2021,West Virginia,1844128,48,20021,557,170
11/5/2021,West Virginia,1844128,66,20087,559,179
11/6/2021,West Virginia,1844128,50,20137,524,165
11/7/2021,West Virginia,1844128,49,20186,537,171
11/8/2021,West Virginia,1844128,43,20229,540,171
11/9/2021,West Virginia,1844128,60,20289,548,165
11/10/2021,West Virginia,1844128,48,20337,531,154
11/11/2021,West Virginia,1844128,60,20397,526,157
11/12/2021,West Virginia,1844128,55,20452,527,147
11/13/2021,West Virginia,1844128,60,20512,507,146
11/14/2021,West Virginia,1844128,44,20556,521,139
11/15/2021,West Virginia,1844128,51,20607,530,145
11/16/2021,West Virginia,1844128,60,20667,521,143
11/17/2021,West Virginia,1844128,60,20727,521,144
11/18/2021,West Virginia,1844128,61,20788,524,141
11/19/2021,West Virginia,1844128,53,20841,520,148
11/20/2021,West Virginia,1844128,58,20899,509,144
11/21/2021,West Virginia,1844128,56,20955,524,149
11/22/2021,West Virginia,1844128,61,21016,549,156
11/23/2021,West Virginia,1844128,50,21066,536,153
11/24/2021,West Virginia,1844128,54,21120,545,186
11/25/2021,West Virginia,1844128,50,21170,532,183
11/26/2021,West Virginia,1844128,52,21222,543,175
11/27/2021,West Virginia,1844128,63,21285,567,185
11/28/2021,West Virginia,1844128,55,21340,572,192
11/29/2021,West Virginia,1844128,58,21398,595,188
11/30/2021,West Virginia,1844128,55,21453,565,163
12/1/2021,West Virginia,1844128,59,21512,581,172
12/2/2021,West Virginia,1844128,73,21585,574,175
12/3/2021,West Virginia,1844128,68,21653,588,174
12/4/2021,West Virginia,1844128,65,21718,580,173
12/5/2021,West Virginia,1844128,41,21759,551,181
12/6/2021,West Virginia,1844128,71,21830,587,179
12/7/2021,West Virginia,1844128,88,21918,585,182
12/8/2021,West Virginia,1844128,80,21998,595,185
12/9/2021,West Virginia,1844128,84,22082,612,191
12/10/2021,West Virginia,1844128,85,22167,616,191
12/11/2021,West Virginia,1844128,79,22246,605,186
12/12/2021,West Virginia,1844128,68,22314,617,185
12/13/2021,West Virginia,1844128,59,22373,648,184
12/14/2021,West Virginia,1844128,76,22449,658,193
12/15/2021,West Virginia,1844128,61,22510,648,184
12/16/2021,West Virginia,1844128,58,22568,640,180
12/17/2021,West Virginia,1844128,59,22627,646,186
12/18/2021,West Virginia,1844128,69,22696,634,194
12/19/2021,West Virginia,1844128,46,22742,623,187
12/20/2021,West Virginia,1844128,59,22801,633,194
12/21/2021,West Virginia,1844128,76,22877,619,191
12/22/2021,West Virginia,1844128,54,22931,612,215
12/23/2021,West Virginia,1844128,70,23001,593,186
12/24/2021,West Virginia,1844128,70,23071,582,182
12/25/2021,West Virginia,1844128,61,23132,563,176
12/26/2021,West Virginia,1844128,60,23192,581,178
12/27/2021,West Virginia,1844128,79,23271,627,172
12/28/2021,West Virginia,1844128,98,23369,674,198
12/29/2021,West Virginia,1844128,98,23467,649,173
12/30/2021,West Virginia,1844128,85,23552,661,183
12/31/2021,West Virginia,1844128,84,23636,686,181
1/1/2022,West Virginia,1844128,90,23726,683,181
1/2/2022,West Virginia,1844128,84,23810,699,172
1/3/2022,West Virginia,1844128,82,23892,744,173
1/4/2022,West Virginia,1844128,81,23973,740,177
1/5/2022,West Virginia,1844128,109,24082,790,192
1/6/2022,West Virginia,1844128,115,24197,789,181
1/7/2022,West Virginia,1844128,96,24293,801,184
1/8/2022,West Virginia,1844128,97,24390,797,187
1/9/2022,West Virginia,1844128,111,24501,810,190
1/10/2022,West Virginia,1844128,108,24609,854,204
1/11/2022,West Virginia,1844128,99,24708,848,201
1/12/2022,West Virginia,1844128,123,24831,898,200
1/13/2022,West Virginia,1844128,111,24942,921,198
1/14/2022,West Virginia,1844128,104,25046,914,192
1/15/2022,West Virginia,1844128,128,25174,905,190
1/16/2022,West Virginia,1844128,101,25275,902,189
1/17/2022,West Virginia,1844128,96,25371,931,193
1/18/2022,West Virginia,1844128,122,25493,993,199
1/19/2022,West Virginia,1844128,129,25622,1022,211
1/20/2022,West Virginia,1844128,152,25774,1045,206
1/21/2022,West Virginia,1844128,138,25912,1095,219
1/22/2022,West Virginia,1844128,129,26041,1104,203
1/23/2022,West Virginia,1844128,132,26173,1085,198
1/24/2022,West Virginia,1844128,109,26282,1100,211
1/25/2022,West Virginia,1844128,144,26426,1140,206
1/26/2022,West Virginia,1844128,169,26595,1203,223
1/27/2022,West Virginia,1844128,161,26756,1233,206
1/28/2022,West Virginia,1844128,149,26905,1218,215
1/29/2022,West Virginia,1844128,124,27029,1195,218
1/30/2022,West Virginia,1844128,122,27151,1203,221
1/31/2022,West Virginia,1844128,113,27264,1215,224
2/1/2022,West Virginia,1844128,122,27386,1245,228
2/2/2022,West Virginia,1844128,145,27531,1228,226
2/3/2022,West Virginia,1844128,140,27671,1203,223
2/4/2022,West Virginia,1844128,124,27795,1186,238
2/5/2022,West Virginia,1844128,94,27889,1136,200
2/6/2022,West Virginia,1844128,96,27985,1102,197
2/7/2022,West Virginia,1844128,102,28087,1103,199
2/8/2022,West Virginia,1844128,117,28204,1046,203
2/9/2022,West Virginia,1844128,117,28321,1046,203
7/1/2021,Wyoming,586107,8,4289,40,7
7/2/2021,Wyoming,586107,3,4292,41,9
7/3/2021,Wyoming,586107,12,4304,48,13
7/4/2021,Wyoming,586107,6,4310,45,15
7/5/2021,Wyoming,586107,7,4317,44,13
7/6/2021,Wyoming,586107,7,4324,50,16
7/7/2021,Wyoming,586107,12,4336,53,17
7/8/2021,Wyoming,586107,8,4344,53,17
7/9/2021,Wyoming,586107,5,4349,49,17
7/10/2021,Wyoming,586107,10,4359,50,17
7/11/2021,Wyoming,586107,9,4368,48,18
7/12/2021,Wyoming,586107,8,4376,48,17
7/13/2021,Wyoming,586107,9,4385,51,16
7/14/2021,Wyoming,586107,13,4398,57,20
7/15/2021,Wyoming,586107,12,4410,63,22
7/16/2021,Wyoming,586107,13,4423,63,23
7/17/2021,Wyoming,586107,14,4437,64,23
7/18/2021,Wyoming,586107,11,4448,55,23
7/19/2021,Wyoming,586107,18,4466,61,24
7/20/2021,Wyoming,586107,23,4489,67,20
7/21/2021,Wyoming,586107,13,4502,63,18
7/22/2021,Wyoming,586107,18,4520,66,16
7/23/2021,Wyoming,586107,19,4539,75,18
7/24/2021,Wyoming,586107,14,4553,72,23
7/25/2021,Wyoming,586107,12,4565,70,21
7/26/2021,Wyoming,586107,11,4576,74,21
7/27/2021,Wyoming,586107,13,4589,72,20
7/28/2021,Wyoming,586107,13,4602,69,22
7/29/2021,Wyoming,586107,9,4611,62,23
7/30/2021,Wyoming,586107,9,4620,63,22
7/31/2021,Wyoming,586107,20,4640,59,17
8/1/2021,Wyoming,586107,22,4662,62,18
8/2/2021,Wyoming,586107,17,4679,71,24
8/3/2021,Wyoming,586107,14,4693,84,25
8/4/2021,Wyoming,586107,12,4705,81,23
8/5/2021,Wyoming,586107,11,4716,76,17
8/6/2021,Wyoming,586107,17,4733,76,16
8/7/2021,Wyoming,586107,25,4758,83,17
8/8/2021,Wyoming,586107,14,4772,89,18
8/9/2021,Wyoming,586107,19,4791,95,15
8/10/2021,Wyoming,586107,19,4810,100,22
8/11/2021,Wyoming,586107,25,4835,97,24
8/12/2021,Wyoming,586107,15,4850,99,24
8/13/2021,Wyoming,586107,23,4873,99,25
8/14/2021,Wyoming,586107,28,4901,106,26
8/15/2021,Wyoming,586107,24,4925,108,24
8/16/2021,Wyoming,586107,13,4938,109,23
8/17/2021,Wyoming,586107,28,4966,120,23
8/18/2021,Wyoming,586107,28,4994,121,25
8/19/2021,Wyoming,586107,43,5037,134,30
8/20/2021,Wyoming,586107,28,5065,144,31
8/21/2021,Wyoming,586107,33,5098,139,29
8/22/2021,Wyoming,586107,24,5122,139,30
8/23/2021,Wyoming,586107,46,5168,171,35
8/24/2021,Wyoming,586107,46,5214,169,35
8/25/2021,Wyoming,586107,46,5260,177,41
8/26/2021,Wyoming,586107,43,5303,179,41
8/27/2021,Wyoming,586107,38,5341,182,41
8/28/2021,Wyoming,586107,38,5379,183,47
8/29/2021,Wyoming,586107,45,5424,193,50
8/30/2021,Wyoming,586107,29,5453,201,59
8/31/2021,Wyoming,586107,28,5481,199,56
9/1/2021,Wyoming,586107,35,5516,202,58
9/2/2021,Wyoming,586107,27,5543,202,55
9/3/2021,Wyoming,586107,29,5572,188,58
9/4/2021,Wyoming,586107,36,5608,195,62
9/5/2021,Wyoming,586107,32,5640,200,58
9/6/2021,Wyoming,586107,30,5670,203,54
9/7/2021,Wyoming,586107,40,5710,229,54
9/8/2021,Wyoming,586107,44,5754,232,45
9/9/2021,Wyoming,586107,36,5790,215,50
9/10/2021,Wyoming,586107,25,5815,212,47
9/11/2021,Wyoming,586107,31,5846,208,47
9/12/2021,Wyoming,586107,33,5879,221,53
9/13/2021,Wyoming,586107,28,5907,218,51
9/14/2021,Wyoming,586107,32,5939,213,52
9/15/2021,Wyoming,586107,37,5976,212,54
9/16/2021,Wyoming,586107,31,6007,200,51
9/17/2021,Wyoming,586107,33,6040,198,55
9/18/2021,Wyoming,586107,26,6066,173,52
9/19/2021,Wyoming,586107,27,6093,183,61
9/20/2021,Wyoming,586107,35,6128,208,62
9/21/2021,Wyoming,586107,33,6161,198,59
9/22/2021,Wyoming,586107,33,6194,209,58
9/23/2021,Wyoming,586107,33,6227,218,59
9/24/2021,Wyoming,586107,29,6256,216,58
9/25/2021,Wyoming,586107,22,6278,216,62
9/26/2021,Wyoming,586107,23,6301,202,63
9/27/2021,Wyoming,586107,29,6330,208,60
9/28/2021,Wyoming,586107,32,6362,229,61
9/29/2021,Wyoming,586107,30,6392,224,69
9/30/2021,Wyoming,586107,32,6424,228,67
10/1/2021,Wyoming,586107,27,6451,217,72
10/2/2021,Wyoming,586107,23,6474,211,68
10/3/2021,Wyoming,586107,30,6504,212,63
10/4/2021,Wyoming,586107,23,6527,203,61
10/5/2021,Wyoming,586107,33,6560,204,63
10/6/2021,Wyoming,586107,34,6594,207,65
10/7/2021,Wyoming,586107,44,6638,220,56
10/8/2021,Wyoming,586107,35,6673,216,59
10/9/2021,Wyoming,586107,44,6717,205,58
10/10/2021,Wyoming,586107,36,6753,225,64
10/11/2021,Wyoming,586107,51,6804,225,63
10/12/2021,Wyoming,586107,48,6852,222,62
10/13/2021,Wyoming,586107,38,6890,224,59
10/14/2021,Wyoming,586107,32,6922,221,60
10/15/2021,Wyoming,586107,36,6958,215,58
10/16/2021,Wyoming,586107,39,6997,209,63
10/17/2021,Wyoming,586107,31,7028,208,59
10/18/2021,Wyoming,586107,30,7058,220,63
10/19/2021,Wyoming,586107,46,7104,243,64
10/20/2021,Wyoming,586107,31,7135,234,60
10/21/2021,Wyoming,586107,39,7174,247,66
10/22/2021,Wyoming,586107,34,7208,246,70
10/23/2021,Wyoming,586107,33,7241,232,64
10/24/2021,Wyoming,586107,34,7275,232,70
10/25/2021,Wyoming,586107,38,7313,239,69
10/26/2021,Wyoming,586107,35,7348,238,67
10/27/2021,Wyoming,586107,37,7385,228,62
10/28/2021,Wyoming,586107,27,7412,212,57
10/29/2021,Wyoming,586107,31,7443,194,52
10/30/2021,Wyoming,586107,32,7475,183,47
10/31/2021,Wyoming,586107,21,7496,176,43
11/1/2021,Wyoming,586107,26,7522,181,45
11/2/2021,Wyoming,586107,28,7550,179,43
11/3/2021,Wyoming,586107,35,7585,179,41
11/4/2021,Wyoming,586107,28,7613,175,36
11/5/2021,Wyoming,586107,26,7639,171,36
11/6/2021,Wyoming,586107,33,7672,167,37
11/7/2021,Wyoming,586107,25,7697,169,41
11/8/2021,Wyoming,586107,27,7724,175,41
11/9/2021,Wyoming,586107,27,7751,167,39
11/10/2021,Wyoming,586107,18,7769,164,34
11/11/2021,Wyoming,586107,19,7788,163,37
11/12/2021,Wyoming,586107,23,7811,171,37
11/13/2021,Wyoming,586107,20,7831,164,36
11/14/2021,Wyoming,586107,26,7857,161,35
11/15/2021,Wyoming,586107,18,7875,163,36
11/16/2021,Wyoming,586107,25,7900,158,36
11/17/2021,Wyoming,586107,14,7914,152,31
11/18/2021,Wyoming,586107,21,7935,151,30
11/19/2021,Wyoming,586107,29,7964,148,32
11/20/2021,Wyoming,586107,26,7990,144,31
11/21/2021,Wyoming,586107,21,8011,139,35
11/22/2021,Wyoming,586107,16,8027,135,34
11/23/2021,Wyoming,586107,14,8041,125,27
11/24/2021,Wyoming,586107,21,8062,120,26
11/25/2021,Wyoming,586107,23,8085,122,26
11/26/2021,Wyoming,586107,12,8097,125,26
11/27/2021,Wyoming,586107,15,8112,126,23
11/28/2021,Wyoming,586107,8,8120,122,21
11/29/2021,Wyoming,586107,21,8141,121,20
11/30/2021,Wyoming,586107,18,8159,116,18
12/1/2021,Wyoming,586107,19,8178,115,22
12/2/2021,Wyoming,586107,13,8191,108,26
