date,State,Population,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased
10/1/2021,Arkansas,2978204,857,27,496934,7718
10/2/2021,Arkansas,2978204,642,6,497576,7724
10/3/2021,Arkansas,2978204,486,16,498062,7740
10/4/2021,Arkansas,2978204,195,12,498257,7752
10/5/2021,Arkansas,2978204,747,23,499004,7775
10/6/2021,Arkansas,2978204,882,6,499886,7781
10/7/2021,Arkansas,2978204,893,21,500779,7802
10/8/2021,Arkansas,2978204,739,8,501518,7810
10/9/2021,Arkansas,2978204,887,21,502405,7831
10/10/2021,Arkansas,2978204,467,289,502872,8120
10/11/2021,Arkansas,2978204,217,12,503089,8132
10/12/2021,Arkansas,2978204,733,15,503822,8147
10/13/2021,Arkansas,2978204,694,19,504516,8166
10/14/2021,Arkansas,2978204,781,10,505297,8176
10/15/2021,Arkansas,2978204,714,16,506011,8192
10/16/2021,Arkansas,2978204,562,3,506573,8195
10/17/2021,Arkansas,2978204,383,5,506956,8200
10/18/2021,Arkansas,2978204,142,2,507098,8202
10/19/2021,Arkansas,2978204,661,19,507759,8221
10/20/2021,Arkansas,2978204,672,9,508431,8230
10/21/2021,Arkansas,2978204,506,7,508937,8237
10/22/2021,Arkansas,2978204,622,18,509559,8255
10/23/2021,Arkansas,2978204,440,12,509999,8267
10/24/2021,Arkansas,2978204,246,14,510245,8281
10/25/2021,Arkansas,2978204,161,11,510406,8292
10/26/2021,Arkansas,2978204,502,14,510908,8306
10/27/2021,Arkansas,2978204,559,19,511467,8325
10/28/2021,Arkansas,2978204,517,19,511984,8344
10/29/2021,Arkansas,2978204,546,9,512530,8353
10/30/2021,Arkansas,2978204,464,17,512994,8370
10/31/2021,Arkansas,2978204,221,6,513215,8376
11/1/2021,Arkansas,2978204,137,8,513352,8384
11/2/2021,Arkansas,2978204,641,28,513993,8412
11/3/2021,Arkansas,2978204,546,22,514539,8434
11/4/2021,Arkansas,2978204,428,18,514967,8452
11/5/2021,Arkansas,2978204,557,20,515524,8472
11/6/2021,Arkansas,2978204,455,11,515979,8483
11/7/2021,Arkansas,2978204,266,14,516245,8497
11/8/2021,Arkansas,2978204,141,11,516386,8508
11/9/2021,Arkansas,2978204,614,14,517000,8522
11/10/2021,Arkansas,2978204,675,3,517675,8525
11/11/2021,Arkansas,2978204,673,22,518348,8547
11/12/2021,Arkansas,2978204,515,13,518863,8560
11/13/2021,Arkansas,2978204,590,2,519453,8562
11/14/2021,Arkansas,2978204,307,5,519760,8567
11/15/2021,Arkansas,2978204,151,12,519911,8579
11/16/2021,Arkansas,2978204,814,13,520725,8592
11/17/2021,Arkansas,2978204,828,3,521553,8595
11/18/2021,Arkansas,2978204,907,4,522460,8599
11/19/2021,Arkansas,2978204,732,9,523192,8608
11/20/2021,Arkansas,2978204,674,4,523866,8612
11/21/2021,Arkansas,2978204,304,3,524170,8615
11/22/2021,Arkansas,2978204,270,5,524440,8620
11/23/2021,Arkansas,2978204,690,7,525130,8627
11/24/2021,Arkansas,2978204,694,16,525824,8643
11/25/2021,Arkansas,2978204,579,9,526403,8652
11/26/2021,Arkansas,2978204,303,0,526706,8652
11/27/2021,Arkansas,2978204,507,1,527213,8653
11/28/2021,Arkansas,2978204,374,0,527587,8653
11/29/2021,Arkansas,2978204,207,2,527794,8655
11/30/2021,Arkansas,2978204,1044,12,528838,8667
12/1/2021,Arkansas,2978204,930,20,529768,8687
12/2/2021,Arkansas,2978204,1226,6,530994,8693
12/3/2021,Arkansas,2978204,1174,6,532168,8699
12/4/2021,Arkansas,2978204,805,22,532973,8721
12/5/2021,Arkansas,2978204,383,18,533356,8739
12/6/2021,Arkansas,2978204,302,13,533658,8752
12/7/2021,Arkansas,2978204,932,24,534590,8776
12/8/2021,Arkansas,2978204,860,20,535450,8796
12/9/2021,Arkansas,2978204,918,14,536368,8810
12/10/2021,Arkansas,2978204,1093,21,537461,8831
12/11/2021,Arkansas,2978204,747,9,538208,8840
12/12/2021,Arkansas,2978204,218,8,538426,8848
12/13/2021,Arkansas,2978204,275,17,538701,8865
12/14/2021,Arkansas,2978204,782,15,539483,8880
12/15/2021,Arkansas,2978204,1027,21,540510,8901
12/16/2021,Arkansas,2978204,805,12,541315,8913
12/17/2021,Arkansas,2978204,1111,17,542426,8930
12/18/2021,Arkansas,2978204,816,12,543242,8942
12/19/2021,Arkansas,2978204,406,14,543648,8956
12/20/2021,Arkansas,2978204,434,26,544082,8982
12/21/2021,Arkansas,2978204,955,15,545037,8997
12/22/2021,Arkansas,2978204,897,10,545934,9007
12/23/2021,Arkansas,2978204,1314,13,547248,9020
12/24/2021,Arkansas,2978204,1719,24,548967,9044
12/25/2021,Arkansas,2978204,1024,14,549991,9058
12/26/2021,Arkansas,2978204,422,8,550413,9066
12/27/2021,Arkansas,2978204,981,15,551394,9081
12/28/2021,Arkansas,2978204,2414,16,553808,9097
12/29/2021,Arkansas,2978204,3743,16,557551,9113
12/30/2021,Arkansas,2978204,4978,18,562529,9131
12/31/2021,Arkansas,2978204,3957,17,566486,9148
1/1/2022,Arkansas,2978204,4155,32,570641,9180
1/2/2022,Arkansas,2978204,2181,16,572822,9196
1/3/2022,Arkansas,2978204,1750,25,574572,9221
1/4/2022,Arkansas,2978204,6562,27,581134,9248
1/5/2022,Arkansas,2978204,7488,8,588622,9256
1/6/2022,Arkansas,2978204,7787,22,596409,9278
1/7/2022,Arkansas,2978204,8434,20,604843,9298
1/8/2022,Arkansas,2978204,8171,16,613014,9314
1/9/2022,Arkansas,2978204,0,0,613014,9314
1/10/2022,Arkansas,2978204,9055,19,622069,9333
1/11/2022,Arkansas,2978204,7756,25,629825,9358
1/12/2022,Arkansas,2978204,10974,14,640799,9372
1/13/2022,Arkansas,2978204,12990,18,653789,9390
1/14/2022,Arkansas,2978204,10405,23,664194,9413
1/15/2022,Arkansas,2978204,11596,17,675790,9430
1/16/2022,Arkansas,2978204,5386,4,681176,9434
1/17/2022,Arkansas,2978204,3600,3,684776,9437
1/18/2022,Arkansas,2978204,3213,15,687989,9452
1/19/2022,Arkansas,2978204,14494,10,702483,9462
1/20/2022,Arkansas,2978204,11160,8,713643,9470
1/21/2022,Arkansas,2978204,13073,14,726716,9484
1/22/2022,Arkansas,2978204,8118,14,734834,9498
1/23/2022,Arkansas,2978204,3804,12,738638,9510
1/24/2022,Arkansas,2978204,3243,22,741881,9532
1/25/2022,Arkansas,2978204,7943,24,749824,9556
1/26/2022,Arkansas,2978204,6561,21,756385,9577
1/27/2022,Arkansas,2978204,6016,22,762401,9599
1/28/2022,Arkansas,2978204,5660,23,768061,9622
1/29/2022,Arkansas,2978204,0,0,768061,9622
1/30/2022,Arkansas,2978204,0,0,768061,9622
1/31/2022,Arkansas,2978204,8698,12,776759,9634
2/1/2022,Arkansas,2978204,4637,36,781396,9670
2/2/2022,Arkansas,2978204,4614,23,786010,9693
2/3/2022,Arkansas,2978204,4213,40,790223,9733
2/4/2022,Arkansas,2978204,1507,29,791730,9762
2/5/2022,Arkansas,2978204,1631,31,793361,9793
2/6/2022,Arkansas,2978204,981,38,794342,9831
2/7/2022,Arkansas,2978204,729,36,795071,9867
2/8/2022,Arkansas,2978204,2965,28,798036,9895
7/1/2021,American Samoa,55689,0,0,0,0
7/2/2021,American Samoa,55689,0,0,0,0
7/3/2021,American Samoa,55689,0,0,0,0
7/4/2021,American Samoa,55689,0,0,0,0
7/5/2021,American Samoa,55689,0,0,0,0
7/6/2021,American Samoa,55689,0,0,0,0
7/7/2021,American Samoa,55689,0,0,0,0
7/8/2021,American Samoa,55689,0,0,0,0
7/9/2021,American Samoa,55689,0,0,0,0
7/10/2021,American Samoa,55689,0,0,0,0
7/11/2021,American Samoa,55689,0,0,0,0
7/12/2021,American Samoa,55689,0,0,0,0
7/13/2021,American Samoa,55689,0,0,0,0
7/14/2021,American Samoa,55689,0,0,0,0
7/15/2021,American Samoa,55689,0,0,0,0
7/16/2021,American Samoa,55689,0,0,0,0
7/17/2021,American Samoa,55689,0,0,0,0
7/18/2021,American Samoa,55689,0,0,0,0
7/19/2021,American Samoa,55689,0,0,0,0
7/20/2021,American Samoa,55689,0,0,0,0
7/21/2021,American Samoa,55689,0,0,0,0
7/22/2021,American Samoa,55689,0,0,0,0
7/23/2021,American Samoa,55689,0,0,0,0
7/24/2021,American Samoa,55689,0,0,0,0
7/25/2021,American Samoa,55689,0,0,0,0
7/26/2021,American Samoa,55689,0,0,0,0
7/27/2021,American Samoa,55689,0,0,0,0
7/28/2021,American Samoa,55689,0,0,0,0
7/29/2021,American Samoa,55689,0,0,0,0
7/30/2021,American Samoa,55689,0,0,0,0
7/31/2021,American Samoa,55689,0,0,0,0
8/1/2021,American Samoa,55689,0,0,0,0
8/2/2021,American Samoa,55689,0,0,0,0
8/3/2021,American Samoa,55689,0,0,0,0
8/4/2021,American Samoa,55689,0,0,0,0
8/5/2021,American Samoa,55689,0,0,0,0
8/6/2021,American Samoa,55689,0,0,0,0
8/7/2021,American Samoa,55689,0,0,0,0
8/8/2021,American Samoa,55689,0,0,0,0
8/9/2021,American Samoa,55689,0,0,0,0
8/10/2021,American Samoa,55689,0,0,0,0
8/11/2021,American Samoa,55689,0,0,0,0
8/12/2021,American Samoa,55689,0,0,0,0
8/13/2021,American Samoa,55689,0,0,0,0
8/14/2021,American Samoa,55689,0,0,0,0
8/15/2021,American Samoa,55689,0,0,0,0
8/16/2021,American Samoa,55689,0,0,0,0
8/17/2021,American Samoa,55689,0,0,0,0
8/18/2021,American Samoa,55689,0,0,0,0
8/19/2021,American Samoa,55689,0,0,0,0
8/20/2021,American Samoa,55689,0,0,0,0
8/21/2021,American Samoa,55689,0,0,0,0
8/22/2021,American Samoa,55689,0,0,0,0
8/23/2021,American Samoa,55689,0,0,0,0
8/24/2021,American Samoa,55689,0,0,0,0
8/25/2021,American Samoa,55689,0,0,0,0
8/26/2021,American Samoa,55689,0,0,0,0
8/27/2021,American Samoa,55689,0,0,0,0
8/28/2021,American Samoa,55689,0,0,0,0
8/29/2021,American Samoa,55689,0,0,0,0
8/30/2021,American Samoa,55689,0,0,0,0
8/31/2021,American Samoa,55689,0,0,0,0
9/1/2021,American Samoa,55689,0,0,0,0
9/2/2021,American Samoa,55689,0,0,0,0
9/3/2021,American Samoa,55689,0,0,0,0
9/4/2021,American Samoa,55689,0,0,0,0
9/5/2021,American Samoa,55689,0,0,0,0
9/6/2021,American Samoa,55689,0,0,0,0
9/7/2021,American Samoa,55689,0,0,0,0
9/8/2021,American Samoa,55689,0,0,0,0
9/9/2021,American Samoa,55689,0,0,0,0
9/10/2021,American Samoa,55689,0,0,0,0
9/11/2021,American Samoa,55689,0,0,0,0
9/12/2021,American Samoa,55689,0,0,0,0
9/13/2021,American Samoa,55689,0,0,0,0
9/14/2021,American Samoa,55689,0,0,0,0
9/15/2021,American Samoa,55689,0,0,0,0
9/16/2021,American Samoa,55689,0,0,0,0
9/17/2021,American Samoa,55689,0,0,0,0
9/18/2021,American Samoa,55689,0,0,0,0
9/19/2021,American Samoa,55689,0,0,0,0
9/20/2021,American Samoa,55689,1,0,1,0
9/21/2021,American Samoa,55689,0,0,1,0
9/22/2021,American Samoa,55689,0,0,1,0
9/23/2021,American Samoa,55689,0,0,1,0
9/24/2021,American Samoa,55689,0,0,1,0
9/25/2021,American Samoa,55689,0,0,1,0
9/26/2021,American Samoa,55689,0,0,1,0
9/27/2021,American Samoa,55689,0,0,1,0
9/28/2021,American Samoa,55689,0,0,1,0
9/29/2021,American Samoa,55689,0,0,1,0
9/30/2021,American Samoa,55689,0,0,1,0
10/1/2021,American Samoa,55689,0,0,1,0
10/2/2021,American Samoa,55689,0,0,1,0
10/3/2021,American Samoa,55689,0,0,1,0
10/4/2021,American Samoa,55689,0,0,1,0
10/5/2021,American Samoa,55689,0,0,1,0
10/6/2021,American Samoa,55689,0,0,1,0
10/7/2021,American Samoa,55689,0,0,1,0
10/8/2021,American Samoa,55689,0,0,1,0
10/9/2021,American Samoa,55689,0,0,1,0
10/10/2021,American Samoa,55689,0,0,1,0
10/11/2021,American Samoa,55689,0,0,1,0
10/12/2021,American Samoa,55689,0,0,1,0
10/13/2021,American Samoa,55689,0,0,1,0
10/14/2021,American Samoa,55689,0,0,1,0
10/15/2021,American Samoa,55689,0,0,1,0
10/16/2021,American Samoa,55689,0,0,1,0
10/17/2021,American Samoa,55689,0,0,1,0
10/18/2021,American Samoa,55689,0,0,1,0
10/19/2021,American Samoa,55689,0,0,1,0
10/20/2021,American Samoa,55689,0,0,1,0
10/21/2021,American Samoa,55689,0,0,1,0
10/22/2021,American Samoa,55689,0,0,1,0
10/23/2021,American Samoa,55689,0,0,1,0
10/24/2021,American Samoa,55689,0,0,1,0
10/25/2021,American Samoa,55689,0,0,1,0
10/26/2021,American Samoa,55689,0,0,1,0
10/27/2021,American Samoa,55689,0,0,1,0
10/28/2021,American Samoa,55689,0,0,1,0
10/29/2021,American Samoa,55689,0,0,1,0
10/30/2021,American Samoa,55689,0,0,1,0
10/31/2021,American Samoa,55689,0,0,1,0
11/1/2021,American Samoa,55689,0,0,1,0
11/2/2021,American Samoa,55689,0,0,1,0
11/3/2021,American Samoa,55689,0,0,1,0
11/4/2021,American Samoa,55689,0,0,1,0
11/5/2021,American Samoa,55689,0,0,1,0
11/6/2021,American Samoa,55689,0,0,1,0
11/7/2021,American Samoa,55689,0,0,1,0
11/8/2021,American Samoa,55689,0,0,1,0
11/9/2021,American Samoa,55689,0,0,1,0
11/10/2021,American Samoa,55689,0,0,1,0
11/11/2021,American Samoa,55689,0,0,1,0
11/12/2021,American Samoa,55689,0,0,1,0
11/13/2021,American Samoa,55689,0,0,1,0
11/14/2021,American Samoa,55689,0,0,1,0
11/15/2021,American Samoa,55689,0,0,1,0
11/16/2021,American Samoa,55689,0,0,1,0
11/17/2021,American Samoa,55689,0,0,1,0
11/18/2021,American Samoa,55689,0,0,1,0
11/19/2021,American Samoa,55689,0,0,1,0
11/20/2021,American Samoa,55689,0,0,1,0
11/21/2021,American Samoa,55689,0,0,1,0
11/22/2021,American Samoa,55689,0,0,1,0
11/23/2021,American Samoa,55689,0,0,1,0
11/24/2021,American Samoa,55689,0,0,1,0
11/25/2021,American Samoa,55689,0,0,1,0
11/26/2021,American Samoa,55689,0,0,1,0
11/27/2021,American Samoa,55689,0,0,1,0
11/28/2021,American Samoa,55689,0,0,1,0
11/29/2021,American Samoa,55689,0,0,1,0
11/30/2021,American Samoa,55689,0,0,1,0
12/1/2021,American Samoa,55689,0,0,1,0
12/2/2021,American Samoa,55689,0,0,1,0
12/3/2021,American Samoa,55689,0,0,1,0
12/4/2021,American Samoa,55689,0,0,1,0
12/5/2021,American Samoa,55689,0,0,1,0
12/6/2021,American Samoa,55689,0,0,1,0
12/7/2021,American Samoa,55689,0,0,1,0
12/8/2021,American Samoa,55689,0,0,1,0
12/9/2021,American Samoa,55689,0,0,1,0
12/10/2021,American Samoa,55689,0,0,1,0
12/11/2021,American Samoa,55689,0,0,1,0
12/12/2021,American Samoa,55689,0,0,1,0
12/13/2021,American Samoa,55689,0,0,1,0
12/14/2021,American Samoa,55689,0,0,1,0
12/15/2021,American Samoa,55689,0,0,1,0
12/16/2021,American Samoa,55689,0,0,1,0
12/17/2021,American Samoa,55689,0,0,1,0
12/18/2021,American Samoa,55689,0,0,1,0
12/19/2021,American Samoa,55689,0,0,1,0
12/20/2021,American Samoa,55689,0,0,1,0
12/21/2021,American Samoa,55689,0,0,1,0
12/22/2021,American Samoa,55689,0,0,1,0
12/23/2021,American Samoa,55689,0,0,1,0
12/24/2021,American Samoa,55689,0,0,1,0
12/25/2021,American Samoa,55689,0,0,1,0
12/26/2021,American Samoa,55689,0,0,1,0
12/27/2021,American Samoa,55689,0,0,1,0
12/28/2021,American Samoa,55689,0,0,1,0
12/29/2021,American Samoa,55689,0,0,1,0
12/30/2021,American Samoa,55689,0,0,1,0
12/31/2021,American Samoa,55689,0,0,1,0
1/1/2022,American Samoa,55689,0,0,1,0
1/2/2022,American Samoa,55689,0,0,1,0
1/3/2022,American Samoa,55689,0,0,1,0
1/4/2022,American Samoa,55689,0,0,1,0
1/5/2022,American Samoa,55689,0,0,1,0
1/6/2022,American Samoa,55689,0,0,1,0
1/7/2022,American Samoa,55689,0,0,1,0
1/8/2022,American Samoa,55689,0,0,1,0
1/9/2022,American Samoa,55689,0,0,1,0
1/10/2022,American Samoa,55689,0,0,1,0
1/11/2022,American Samoa,55689,0,0,1,0
1/12/2022,American Samoa,55689,0,0,1,0
1/13/2022,American Samoa,55689,0,0,1,0
1/14/2022,American Samoa,55689,0,0,1,0
1/15/2022,American Samoa,55689,0,0,1,0
1/16/2022,American Samoa,55689,0,0,1,0
1/17/2022,American Samoa,55689,0,0,1,0
1/18/2022,American Samoa,55689,0,0,1,0
1/19/2022,American Samoa,55689,0,0,1,0
1/20/2022,American Samoa,55689,0,0,1,0
1/21/2022,American Samoa,55689,0,0,1,0
1/22/2022,American Samoa,55689,0,0,1,0
1/23/2022,American Samoa,55689,0,0,1,0
1/24/2022,American Samoa,55689,0,0,1,0
1/25/2022,American Samoa,55689,0,0,1,0
1/26/2022,American Samoa,55689,0,0,1,0
1/27/2022,American Samoa,55689,0,0,1,0
1/28/2022,American Samoa,55689,0,0,1,0
1/29/2022,American Samoa,55689,0,0,1,0
1/30/2022,American Samoa,55689,0,0,1,0
1/31/2022,American Samoa,55689,0,0,1,0
2/1/2022,American Samoa,55689,0,0,1,0
2/2/2022,American Samoa,55689,0,0,1,0
2/3/2022,American Samoa,55689,0,0,1,0
2/4/2022,American Samoa,55689,0,0,1,0
2/5/2022,American Samoa,55689,0,0,1,0
2/6/2022,American Samoa,55689,0,0,1,0
2/7/2022,American Samoa,55689,0,0,1,0
2/8/2022,American Samoa,55689,0,0,1,0
7/1/2021,Arizona,6828065,472,3,895347,17939
7/2/2021,Arizona,6828065,526,22,895873,17961
7/3/2021,Arizona,6828065,645,14,896518,17975
7/4/2021,Arizona,6828065,442,4,896960,17979
7/5/2021,Arizona,6828065,50,0,897010,17979
7/6/2021,Arizona,6828065,900,21,897910,18000
7/7/2021,Arizona,6828065,373,4,898283,18004
7/8/2021,Arizona,6828065,625,-1,898908,18003
7/9/2021,Arizona,6828065,921,6,899829,18009
7/10/2021,Arizona,6828065,807,20,900636,18029
7/11/2021,Arizona,6828065,803,4,901439,18033
7/12/2021,Arizona,6828065,122,2,901561,18035
7/13/2021,Arizona,6828065,345,20,901906,18055
7/14/2021,Arizona,6828065,1945,21,903851,18076
7/15/2021,Arizona,6828065,1014,7,904865,18083
7/16/2021,Arizona,6828065,1251,17,906116,18100
7/17/2021,Arizona,6828065,1152,14,907268,18114
7/18/2021,Arizona,6828065,980,3,908248,18117
7/19/2021,Arizona,6828065,1034,0,909282,18117
7/20/2021,Arizona,6828065,1154,0,910436,18117
7/21/2021,Arizona,6828065,1043,10,911479,18127
7/22/2021,Arizona,6828065,1174,10,912653,18137
7/23/2021,Arizona,6828065,1479,7,914132,18144
7/24/2021,Arizona,6828065,1528,26,915660,18170
7/25/2021,Arizona,6828065,1508,1,917168,18171
7/26/2021,Arizona,6828065,1441,0,918609,18171
7/27/2021,Arizona,6828065,1475,12,920084,18183
7/28/2021,Arizona,6828065,1361,2,921445,18185
7/29/2021,Arizona,6828065,1759,15,923204,18200
7/30/2021,Arizona,6828065,1965,24,925169,18224
7/31/2021,Arizona,6828065,2066,22,927235,18246
8/1/2021,Arizona,6828065,2306,5,929541,18251
8/2/2021,Arizona,6828065,1846,1,931387,18252
8/3/2021,Arizona,6828065,1974,30,933361,18282
8/4/2021,Arizona,6828065,2286,7,935647,18289
8/5/2021,Arizona,6828065,2289,11,937936,18300
8/6/2021,Arizona,6828065,2826,42,940762,18342
8/7/2021,Arizona,6828065,2653,34,943415,18376
8/8/2021,Arizona,6828065,2639,12,946054,18388
8/9/2021,Arizona,6828065,2191,0,948245,18388
8/10/2021,Arizona,6828065,2582,12,950827,18400
8/11/2021,Arizona,6828065,1970,6,952797,18406
8/12/2021,Arizona,6828065,2970,6,955767,18412
8/13/2021,Arizona,6828065,3225,23,958992,18435
8/14/2021,Arizona,6828065,3418,27,962410,18462
8/15/2021,Arizona,6828065,3052,2,965462,18464
8/16/2021,Arizona,6828065,2400,0,967862,18464
8/17/2021,Arizona,6828065,2661,3,970523,18467
8/18/2021,Arizona,6828065,2402,37,972925,18504
8/19/2021,Arizona,6828065,3546,4,976471,18508
8/20/2021,Arizona,6828065,3109,53,979580,18561
8/21/2021,Arizona,6828065,3195,36,982775,18597
8/22/2021,Arizona,6828065,3307,3,986082,18600
8/23/2021,Arizona,6828065,2632,0,988714,18600
8/24/2021,Arizona,6828065,2595,38,991309,18638
8/25/2021,Arizona,6828065,0,0,991309,18638
8/26/2021,Arizona,6828065,6855,23,998164,18661
8/27/2021,Arizona,6828065,3707,63,1001871,18724
8/28/2021,Arizona,6828065,3893,55,1005764,18779
8/29/2021,Arizona,6828065,2090,8,1007854,18787
8/30/2021,Arizona,6828065,3247,0,1011101,18787
8/31/2021,Arizona,6828065,822,-1,1011923,18786
9/1/2021,Arizona,6828065,4740,67,1016663,18853
9/2/2021,Arizona,6828065,3470,26,1020133,18879
9/3/2021,Arizona,6828065,3802,80,1023935,18959
9/4/2021,Arizona,6828065,3424,38,1027359,18997
9/5/2021,Arizona,6828065,3071,1,1030430,18998
9/6/2021,Arizona,6828065,2378,1,1032808,18999
9/7/2021,Arizona,6828065,1982,54,1034790,19053
9/8/2021,Arizona,6828065,2222,26,1037012,19079
9/9/2021,Arizona,6828065,2480,62,1039492,19141
9/10/2021,Arizona,6828065,2988,6,1042480,19147
9/11/2021,Arizona,6828065,3355,36,1045835,19183
9/12/2021,Arizona,6828065,2765,4,1048600,19187
9/13/2021,Arizona,6828065,2278,0,1050878,19187
9/14/2021,Arizona,6828065,2609,117,1053487,19304
9/15/2021,Arizona,6828065,2432,29,1055919,19333
9/16/2021,Arizona,6828065,2855,27,1058774,19360
9/17/2021,Arizona,6828065,2830,19,1061604,19379
9/18/2021,Arizona,6828065,2742,108,1064346,19487
9/19/2021,Arizona,6828065,2457,26,1066803,19513
9/20/2021,Arizona,6828065,2020,0,1068823,19513
9/21/2021,Arizona,6828065,1934,71,1070757,19584
9/22/2021,Arizona,6828065,2106,74,1072863,19658
9/23/2021,Arizona,6828065,3013,69,1075876,19727
9/24/2021,Arizona,6828065,2998,10,1078874,19737
9/25/2021,Arizona,6828065,2916,69,1081790,19806
9/26/2021,Arizona,6828065,2579,6,1084369,19812
9/27/2021,Arizona,6828065,1959,0,1086328,19812
9/28/2021,Arizona,6828065,1123,108,1087451,19920
9/29/2021,Arizona,6828065,3388,39,1090839,19959
9/30/2021,Arizona,6828065,2744,25,1093583,19984
10/1/2021,Arizona,6828065,3642,55,1097225,20039
10/2/2021,Arizona,6828065,2942,95,1100167,20134
10/3/2021,Arizona,6828065,2255,3,1102422,20137
10/4/2021,Arizona,6828065,2113,0,1104535,20137
10/5/2021,Arizona,6828065,2254,74,1106789,20211
10/6/2021,Arizona,6828065,2041,39,1108830,20250
10/7/2021,Arizona,6828065,2529,32,1111359,20282
10/8/2021,Arizona,6828065,2702,37,1114061,20319
10/9/2021,Arizona,6828065,2358,31,1116419,20350
10/10/2021,Arizona,6828065,2182,32,1118601,20382
10/11/2021,Arizona,6828065,1760,0,1120361,20382
10/12/2021,Arizona,6828065,2029,71,1122390,20453
10/13/2021,Arizona,6828065,2319,-6,1124709,20447
10/14/2021,Arizona,6828065,2386,9,1127095,20456
10/15/2021,Arizona,6828065,2399,38,1129494,20494
10/16/2021,Arizona,6828065,2482,15,1131976,20509
10/17/2021,Arizona,6828065,0,0,1131976,20509
10/18/2021,Arizona,6828065,0,0,1131976,20509
10/19/2021,Arizona,6828065,5660,170,1137636,20679
10/20/2021,Arizona,6828065,1991,48,1139627,20727
10/21/2021,Arizona,6828065,2495,49,1142122,20776
10/22/2021,Arizona,6828065,3074,50,1145196,20826
10/23/2021,Arizona,6828065,3145,30,1148341,20856
10/24/2021,Arizona,6828065,1483,11,1149824,20867
